level,hanzi,pinyin,pinyin_tone,pinyin_num,english,pos,tts_url,personal_interaction
6,实行,shi xing,shí xíng,shi2 xing2,put into practice; carry out; implement,动,https://api.wohuimandarin.com/nls/tts?text=%E5%AE%9E%E8%A1%8C,0.0
6,石油,shi you,shí yóu,shi2 you2,petroleum; oil,名,https://api.wohuimandarin.com/nls/tts?text=%E7%9F%B3%E6%B2%B9,0.0
6,实质,shi zhi,shí zhì,shi2 zhi4,substance; essence; texture,名,https://api.wohuimandarin.com/nls/tts?text=%E5%AE%9E%E8%B4%A8,0.0
6,十足,shi zu,shí zú,shi2 zu2,100 per cent; out-and-out; sheer,副,https://api.wohuimandarin.com/nls/tts?text=%E5%8D%81%E8%B6%B3,0.0
6,使命,shi ming,shǐ mìng,shi3 ming4,mission,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%BF%E5%91%BD,0.0
6,势必,shi bi,shì bì,shi4 bi4,be bound to; certainly will,副,https://api.wohuimandarin.com/nls/tts?text=%E5%8A%BF%E5%BF%85,0.0
6,世代,shi dai,shì dài,shi4 dai4,generation,名,https://api.wohuimandarin.com/nls/tts?text=%E4%B8%96%E4%BB%A3,0.0
6,示范,shi fan,shì fàn,shi4 fan4,set an example; demonstrate,动,https://api.wohuimandarin.com/nls/tts?text=%E7%A4%BA%E8%8C%83,0.0
6,释放,shi fang,shì fàng,shi4 fang4,release; deliver; set free,动,https://api.wohuimandarin.com/nls/tts?text=%E9%87%8A%E6%94%BE,0.0
6,是非,shi fei,shì fēi,shi4 fei1,right and wrong; quarrel; dispute,名,https://api.wohuimandarin.com/nls/tts?text=%E6%98%AF%E9%9D%9E,0.0
6,事故,shi gu,shì gù,shi4 gu4,accident; malfunction; fault,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E6%95%85,0.0
6,事迹,shi ji,shì jì,shi4 ji4,deed; achievement,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E8%BF%B9,0.0
6,事件,shi jian,shì jiàn,shi4 jian4,event; incident,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E4%BB%B6,0.0
6,视力,shi li,shì lì,shi4 li4,vision; sight,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%86%E5%8A%9B,0.0
6,势力,shi li,shì li,shi4 li5,force; power; influence,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8A%BF%E5%8A%9B,0.0
6,视频,shi pin,shì pín,shi4 pin2,video,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%86%E9%A2%91,0.0
6,逝世,shi shi,shì shì,shi4 shi4,pass away; die,动,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9D%E4%B8%96,0.0
6,事态,shi tai,shì tài,shi4 tai4,state of affairs; situation,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E6%80%81,0.0
6,试图,shi tu,shì tú,shi4 tu2,to attempt; try,动,https://api.wohuimandarin.com/nls/tts?text=%E8%AF%95%E5%9B%BE,0.0
6,示威,shi wei,shì wēi,shi4 wei1,demonstrate; put on a show of force; display one's strength,动,https://api.wohuimandarin.com/nls/tts?text=%E7%A4%BA%E5%A8%81,0.0
6,事务,shi wu,shì wù,shi4 wu4,(political; economic) affairs,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E5%8A%A1,0.0
6,视线,shi xian,shì xiàn,shi4 xian4,line of sight,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%86%E7%BA%BF,0.0
6,事项,shi xiang,shì xiàng,shi4 xiang4,matter; item,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E9%A1%B9,0.0
6,试验,shi yan,shì yàn,shi4 yan4,trial; experiment; test,动,https://api.wohuimandarin.com/nls/tts?text=%E8%AF%95%E9%AA%8C,0.0
6,视野,shi ye,shì yě,shi4 ye3,field of vision; scan,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%86%E9%87%8E,0.0
6,事业,shi ye,shì yè,shi4 ye4,undertaking; enterprise,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%8B%E4%B8%9A,0.0
6,适宜,shi yi,shì yí,shi4 yi2,suitable; fit; appropriate; proper,动,https://api.wohuimandarin.com/nls/tts?text=%E9%80%82%E5%AE%9C,0.0
6,示意,shi yi,shì yì,shi4 yi4,signal; hint; give a sign,动,https://api.wohuimandarin.com/nls/tts?text=%E7%A4%BA%E6%84%8F,0.0
6,收藏,shou cang,shōu cáng,shou1 cang2,collect; store up,动,https://api.wohuimandarin.com/nls/tts?text=%E6%94%B6%E8%97%8F,0.0
6,收缩,shou suo,shōu suō,shou1 suo1,contract; shrink; concentrate one's forces,动,https://api.wohuimandarin.com/nls/tts?text=%E6%94%B6%E7%BC%A9,0.0
6,收益,shou yi,shōu yì,shou1 yi4,income; proceeds; earnings,名,https://api.wohuimandarin.com/nls/tts?text=%E6%94%B6%E7%9B%8A,0.0
6,收音机,shou yin ji,shōu yīn jī,shou1 yin1 ji1,radio (set),名,https://api.wohuimandarin.com/nls/tts?text=%E6%94%B6%E9%9F%B3%E6%9C%BA,0.0
6,手法,shou fa,shǒu fǎ,shou3 fa3,skill; technique,名,https://api.wohuimandarin.com/nls/tts?text=%E6%89%8B%E6%B3%95,0.0
6,守护,shou hu,shǒu hù,shou3 hu4,guard; defend; ward,动,https://api.wohuimandarin.com/nls/tts?text=%E5%AE%88%E6%8A%A4,0.0
6,手势,shou shi,shǒu shì,shou3 shi4,gesture; sign; signal,名,https://api.wohuimandarin.com/nls/tts?text=%E6%89%8B%E5%8A%BF,0.0
6,首饰,shou shi,shǒu shì,shou3 shi4,head ornament,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A6%96%E9%A5%B0,0.0
6,首要,shou yao,shǒu yào,shou3 yao4,of the first importance;chief,形,https://api.wohuimandarin.com/nls/tts?text=%E9%A6%96%E8%A6%81,0.0
6,手艺,shou yi,shǒu yì,shou3 yi4,workmanship; craftsmanship; handicraft,名,https://api.wohuimandarin.com/nls/tts?text=%E6%89%8B%E8%89%BA,0.0
6,授予,shou yu,shòu yǔ,shou4 yu3,award; grant; confer,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8E%88%E4%BA%88,0.0
6,受罪,shou zui,shòu zuì,shou4 zui4,endure hardships,动,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%97%E7%BD%AA,0.0
6,舒畅,shu chang,shū chàng,shu1 chang4,happy; entirely free from worry,形,https://api.wohuimandarin.com/nls/tts?text=%E8%88%92%E7%95%85,0.0
6,书法,shu fa,shū fǎ,shu1 fa3,calligraphy; penmanship,名,https://api.wohuimandarin.com/nls/tts?text=%E4%B9%A6%E6%B3%95,0.0
6,疏忽,shu hu,shū hu,shu1 hu5,carelessness; negligence; oversight,动,https://api.wohuimandarin.com/nls/tts?text=%E7%96%8F%E5%BF%BD,0.0
6,书籍,shu ji,shū jí,shu1 ji2,books; literature,名,https://api.wohuimandarin.com/nls/tts?text=%E4%B9%A6%E7%B1%8D,0.0
6,书记,shu ji,shū ji,shu1 ji5,secretary; clerk,名,https://api.wohuimandarin.com/nls/tts?text=%E4%B9%A6%E8%AE%B0,0.0
6,书面,shu mian,shū miàn,shu1 mian4,in written form; in writing,形,https://api.wohuimandarin.com/nls/tts?text=%E4%B9%A6%E9%9D%A2,0.0
6,疏远,shu yuan,shū yuǎn,shu1 yuan3,become estranged,形,https://api.wohuimandarin.com/nls/tts?text=%E7%96%8F%E8%BF%9C,0.0
6,竖,shu,shù,shu4,vertical; upright; perpendicular,形/动,https://api.wohuimandarin.com/nls/tts?text=sh%C3%B9,0.0
6,束,shu,shù,shu4,bind; tie; bunch; sheaf,量,https://api.wohuimandarin.com/nls/tts?text=sh%C3%B9,0.0
6,数额,shu e,shù é,shu4 e2,number; amount; quota,名,https://api.wohuimandarin.com/nls/tts?text=%E6%95%B0%E9%A2%9D,0.0
6,束缚,shu fu,shù fù,shu4 fu4,tie; bind up; fetter,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9D%9F%E7%BC%9A,0.0
6,树立,shu li,shù lì,shu4 li4,set up; establish; build,动,https://api.wohuimandarin.com/nls/tts?text=%E6%A0%91%E7%AB%8B,0.0
6,耍,shua,shuǎ,shua3,play with; flourish,动,https://api.wohuimandarin.com/nls/tts?text=shu%C7%8E,0.0
6,衰老,shuai lao,shuāi lǎo,shuai1 lao3,grow old; deteriorate with age,形,https://api.wohuimandarin.com/nls/tts?text=%E8%A1%B0%E8%80%81,0.0
6,衰退,shuai tui,shuāi tuì,shuai1 tui4,decline; decay; rust,动,https://api.wohuimandarin.com/nls/tts?text=%E8%A1%B0%E9%80%80,0.0
6,率领,shuai ling,shuài lǐng,shuai4 ling3,lead; head; command,动,https://api.wohuimandarin.com/nls/tts?text=%E7%8E%87%E9%A2%86,0.0
6,涮火锅,shuan huo guo,shuàn huǒ guō,shuan4 huo3 guo1,eat hot pot,,https://api.wohuimandarin.com/nls/tts?text=%E6%B6%AE%E7%81%AB%E9%94%85,0.0
6,双胞胎,shuang bao tai,shuāng bāo tāi,shuang1 bao1 tai1,twins,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%8C%E8%83%9E%E8%83%8E,0.0
6,爽快,shuang kuai,shuǎng kuài,shuang3 kuai4,refreshed; comfortable,形,https://api.wohuimandarin.com/nls/tts?text=%E7%88%BD%E5%BF%AB,0.0
6,水利,shui li,shuǐ lì,shui3 li4,water conservancy; irrigation works,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B0%B4%E5%88%A9,0.0
6,水龙头,shui long tou,shuǐ lóng tóu,shui3 long2 tou2,stopcock; tap; faucet,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B0%B4%E9%BE%99%E5%A4%B4,0.0
6,水泥,shui ni,shuǐ ní,shui3 ni2,cement; concrete,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B0%B4%E6%B3%A5,0.0
6,瞬间,shun jian,shùn jiān,shun4 jian1,moment,名,https://api.wohuimandarin.com/nls/tts?text=%E7%9E%AC%E9%97%B4,0.0
6,司法,si fa,sī fǎ,si1 fa3,administration of justice; judiciary,动,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%B8%E6%B3%95,0.0
6,司令,si ling,sī lìng,si1 ling4,commander; commanding officer,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%B8%E4%BB%A4,0.0
6,思念,si nian,sī niàn,si1 nian4,long for; remember fondly; yearn,动,https://api.wohuimandarin.com/nls/tts?text=%E6%80%9D%E5%BF%B5,0.0
6,思索,si suo,sī suǒ,si1 suo3,think deeply; ponder; speculate,动,https://api.wohuimandarin.com/nls/tts?text=%E6%80%9D%E7%B4%A2,0.0
6,思维,si wei,sī wéi,si1 wei2,thought; thinking,名,https://api.wohuimandarin.com/nls/tts?text=%E6%80%9D%E7%BB%B4,0.0
6,斯文,si wen,sī wen,si1 wen5,refined; gentle,形,https://api.wohuimandarin.com/nls/tts?text=%E6%96%AF%E6%96%87,0.0
6,私自,si zi,sī zì,si1 zi4,privately; secretly,副,https://api.wohuimandarin.com/nls/tts?text=%E7%A7%81%E8%87%AA,0.0
6,死亡,si wang,sǐ wáng,si3 wang2,die; death,名,https://api.wohuimandarin.com/nls/tts?text=%E6%AD%BB%E4%BA%A1,0.0
6,寺庙,si miao,sì miào,si4 miao4,temple,名,https://api.wohuimandarin.com/nls/tts?text=%E5%AF%BA%E5%BA%99,0.0
6,肆无忌惮,si wu ji dan,sì wú jì dàn,si4 wu2 ji4 dan4,act recklessly without care for anyone else; act outrageously,,https://api.wohuimandarin.com/nls/tts?text=%E8%82%86%E6%97%A0%E5%BF%8C%E6%83%AE,0.0
6,饲养,si yang,sì yǎng,si4 yang3,raise; rear; feed,动,https://api.wohuimandarin.com/nls/tts?text=%E9%A5%B2%E5%85%BB,0.0
6,四肢,si zhi,sì zhī,si4 zhi1,the four limbs [arms and legs]; all fours,名,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%9B%E8%82%A2,0.0
6,耸,song,sǒng,song3,tower aloft; rise straight up; alarm,动,https://api.wohuimandarin.com/nls/tts?text=s%C7%92ng,0.0
6,艘,sou,sōu,sou1,great boat; ship,量,https://api.wohuimandarin.com/nls/tts?text=s%C5%8Du,0.0
6,苏醒,su xing,sū xǐng,su1 xing3,revive; regain consciousness; come round,动,https://api.wohuimandarin.com/nls/tts?text=%E8%8B%8F%E9%86%92,0.0
6,俗话,su hua,sú huà,su2 hua4,common saying; adage,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BF%97%E8%AF%9D,0.0
6,素食,su shi,sù shí,su4 shi2,vegetarian food,名,https://api.wohuimandarin.com/nls/tts?text=%E7%B4%A0%E9%A3%9F,0.0
6,诉讼,su song,sù sòng,su4 song4,lawsuit; litigation; legal action,动,https://api.wohuimandarin.com/nls/tts?text=%E8%AF%89%E8%AE%BC,0.0
6,塑造,su zao,sù zào,su4 zao4,model; mould,动,https://api.wohuimandarin.com/nls/tts?text=%E5%A1%91%E9%80%A0,0.0
6,素质,su zhi,sù zhì,su4 zhi4,quality,名,https://api.wohuimandarin.com/nls/tts?text=%E7%B4%A0%E8%B4%A8,0.0
6,算数,suan shu,suàn shù,suan4 shu4,do sums; count,动,https://api.wohuimandarin.com/nls/tts?text=%E7%AE%97%E6%95%B0,0.0
6,随即,sui ji,suí jí,sui2 ji2,immediately; presently,副,https://api.wohuimandarin.com/nls/tts?text=%E9%9A%8F%E5%8D%B3,0.0
6,随意,sui yi,suí yì,sui2 yi4,at will; as one pleases; ad lib,形,https://api.wohuimandarin.com/nls/tts?text=%E9%9A%8F%E6%84%8F,0.0
6,隧道,sui dao,suì dào,sui4 dao4,tunnel,名,https://api.wohuimandarin.com/nls/tts?text=%E9%9A%A7%E9%81%93,0.0
6,岁月,sui yue,suì yuè,sui4 yue4,years,名,https://api.wohuimandarin.com/nls/tts?text=%E5%B2%81%E6%9C%88,0.0
6,损坏,sun huai,sǔn huài,sun3 huai4,damage; injure; spoil,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8D%9F%E5%9D%8F,0.0
6,索取,suo qu,suǒ qǔ,suo3 qu3,obtain,动,https://api.wohuimandarin.com/nls/tts?text=%E7%B4%A2%E5%8F%96,0.0
6,索性,suo xing,suǒ xìng,suo3 xing4,might as well; simply,副,https://api.wohuimandarin.com/nls/tts?text=%E7%B4%A2%E6%80%A7,0.0
6,塌,ta,tā,ta1,collapse; cave in; sink,动,https://api.wohuimandarin.com/nls/tts?text=t%C4%81,0.0
6,踏实,ta shi,tā shi,ta1 shi5,dependable; steady and sure,形,https://api.wohuimandarin.com/nls/tts?text=%E8%B8%8F%E5%AE%9E,0.0
6,塔,ta,tǎ,ta3,pagoda; tower; minaret,名,https://api.wohuimandarin.com/nls/tts?text=t%C7%8E,0.0
6,台风,tai feng,tái fēng,tai2 feng1,typhoon; stage manners,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%B0%E9%A3%8E,0.0
6,泰斗,tai dou,tài dǒu,tai4 dou3,a leading authority,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B3%B0%E6%96%97,0.0
6,太空,tai kong,tài kōng,tai4 kong1,the firmament; outer space,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%AA%E7%A9%BA,0.0
6,摊,tan,tān,tan1,to spread out,动,https://api.wohuimandarin.com/nls/tts?text=t%C4%81n,0.0
6,瘫痪,tan huan,tān huàn,tan1 huan4,paralysis; palsy,动,https://api.wohuimandarin.com/nls/tts?text=%E7%98%AB%E7%97%AA,0.0
6,贪婪,tan lan,tān lán,tan1 lan2,avaricious; greedy; rapacious,形,https://api.wohuimandarin.com/nls/tts?text=%E8%B4%AA%E5%A9%AA,0.0
6,贪污,tan wu,tān wū,tan1 wu1,corruption; embezzle,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B4%AA%E6%B1%A1,0.0
6,弹性,tan xing,tán xìng,tan2 xing4,elasticity; resilience,名,https://api.wohuimandarin.com/nls/tts?text=%E5%BC%B9%E6%80%A7,0.0
6,坦白,tan bai,tǎn bái,tan3 bai2,honest; frank; candid,动,https://api.wohuimandarin.com/nls/tts?text=%E5%9D%A6%E7%99%BD,0.0
6,探测,tan ce,tàn cè,tan4 ce4,survey; sound; probe,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8E%A2%E6%B5%8B,0.0
6,叹气,tan qi,tàn qì,tan4 qi4,sigh,动,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%B9%E6%B0%94,0.0
6,探索,tan suo,tàn suǒ,tan4 suo3,explore; probe; search,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8E%A2%E7%B4%A2,0.0
6,探讨,tan tao,tàn tǎo,tan4 tao3,inquire into; probe; investigate,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8E%A2%E8%AE%A8,0.0
6,探望,tan wang,tàn wàng,tan4 wang4,visit; pay a visit to; call on,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8E%A2%E6%9C%9B,0.0
6,倘若,tang ruo,tǎng ruò,tang3 ruo4,"if, in case",副,https://api.wohuimandarin.com/nls/tts?text=%E5%80%98%E8%8B%A5,0.0
6,掏,tao,tāo,tao1,draw out; pull out; fish out;,动,https://api.wohuimandarin.com/nls/tts?text=t%C4%81o,0.0
6,滔滔不绝,tao tao bu jue,tāo tāo bù jué,tao1 tao1 bu4 jue2,exhaust oneself by talking,,https://api.wohuimandarin.com/nls/tts?text=%E6%BB%94%E6%BB%94%E4%B8%8D%E7%BB%9D,0.0
6,陶瓷,tao ci,táo cí,tao2 ci2,ceramics; pottery and porcelain,名,https://api.wohuimandarin.com/nls/tts?text=%E9%99%B6%E7%93%B7,0.0
6,淘汰,tao tai,táo tài,tao2 tai4,eliminate through selection or competition; weed out,动,https://api.wohuimandarin.com/nls/tts?text=%E6%B7%98%E6%B1%B0,0.0
6,陶醉,tao zui,táo zuì,tao2 zui4,to be infatuated with,动,https://api.wohuimandarin.com/nls/tts?text=%E9%99%B6%E9%86%89,0.0
6,讨好,tao hao,tǎo hǎo,tao3 hao3,to win favor by fawning on somebody,动,https://api.wohuimandarin.com/nls/tts?text=%E8%AE%A8%E5%A5%BD,0.0
6,特长,te chang,tè cháng,te4 chang2,what one is skilled in; strong point; speciality,名,https://api.wohuimandarin.com/nls/tts?text=%E7%89%B9%E9%95%BF,0.0
6,特定,te ding,tè dìng,te4 ding4,specially appointed; specially designated,形,https://api.wohuimandarin.com/nls/tts?text=%E7%89%B9%E5%AE%9A,0.0
6,特意,te yi,tè yì,te4 yi4,for a special purpose,副,https://api.wohuimandarin.com/nls/tts?text=%E7%89%B9%E6%84%8F,0.0
6,提拔,ti ba,tí bá,ti2 ba2,promote,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8F%90%E6%8B%94,0.0
6,题材,ti cai,tí cái,ti2 cai2,subject matter; theme,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A2%98%E6%9D%90,0.0
6,提炼,ti lian,tí liàn,ti2 lian4,extract and refine,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8F%90%E7%82%BC,0.0
6,提示,ti shi,tí shì,ti2 shi4,point out; prompt,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8F%90%E7%A4%BA,0.0
6,提议,ti yi,tí yì,ti2 yi4,propose; suggest; move,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8F%90%E8%AE%AE,0.0
6,体裁,ti cai,tǐ cái,ti3 cai2,form of writing,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%93%E8%A3%81,0.0
6,体积,ti ji,tǐ jī,ti3 ji1,volume; bulk,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%93%E7%A7%AF,0.0
6,体谅,ti liang,tǐ liàng,ti3 liang4,show understanding and sympathy for,动,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%93%E8%B0%85,0.0
6,体面,ti mian,tǐ miàn,ti3 mian4,dignity; propriety; face,形,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%93%E9%9D%A2,0.0
6,体系,ti xi,tǐ xì,ti3 xi4,system; setup,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BD%93%E7%B3%BB,0.0
6,天才,tian cai,tiān cái,tian1 cai2,genius; talent; gift,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E6%89%8D,0.0
6,天赋,tian fu,tiān fù,tian1 fu4,"natural gift, talent",名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E8%B5%8B,0.0
6,天伦之乐,tian lun zhi le,tiān lún zhī lè,tian1 lun2 zhi1 le4,the happiness of a family reunion,,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E4%BC%A6%E4%B9%8B%E4%B9%90,0.0
6,天然气,tian ran qi,tiān rán qì,tian1 ran2 qi4,natural gas,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E7%84%B6%E6%B0%94,0.0
6,天生,tian sheng,tiān shēng,tian1 sheng1,inherent; innate,形,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E7%94%9F,0.0
6,天堂,tian tang,tiān táng,tian1 tang2,heaven; paradise,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E5%A0%82,0.0
6,天文,tian wen,tiān wén,tian1 wen2,astronomy,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%A9%E6%96%87,0.0
6,田径,tian jing,tián jìng,tian2 jing4,track and field (athletics),名,https://api.wohuimandarin.com/nls/tts?text=%E7%94%B0%E5%BE%84,0.0
6,田野,tian ye,tián yě,tian2 ye3,fields; open country,名,https://api.wohuimandarin.com/nls/tts?text=%E7%94%B0%E9%87%8E,0.0
6,舔,tian,tiǎn,tian3,to lick; lap,动,https://api.wohuimandarin.com/nls/tts?text=ti%C7%8En,0.0
6,挑剔,tiao ti,tiāo ti,tiao1 ti5,nitpick; be hypercritical; be fastidious,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8C%91%E5%89%94,0.0
6,调和,tiao he,tiáo hé,tiao2 he2,mediate; reconcile,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B0%83%E5%92%8C,0.0
6,调剂,tiao ji,tiáo jì,tiao2 ji4,make up a prescription; adjust; regulate,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B0%83%E5%89%82,0.0
6,调节,tiao jie,tiáo jié,tiao2 jie2,regulate; adjust; monitor,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B0%83%E8%8A%82,0.0
6,调解,tiao jie,tiáo jiě,tiao2 jie3,mediate; make peace; arbitrate,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B0%83%E8%A7%A3,0.0
6,条款,tiao kuan,tiáo kuǎn,tiao2 kuan3,clause; article; provision,名,https://api.wohuimandarin.com/nls/tts?text=%E6%9D%A1%E6%AC%BE,0.0
6,条理,tiao li,tiáo lǐ,tiao2 li3,proper arrangement; orderliness,名,https://api.wohuimandarin.com/nls/tts?text=%E6%9D%A1%E7%90%86,0.0
6,调料,tiao liao,tiáo liào,tiao2 liao4,seasoning; condiment,名,https://api.wohuimandarin.com/nls/tts?text=%E8%B0%83%E6%96%99,0.0
6,条约,tiao yue,tiáo yuē,tiao2 yue1,convention; treaty; pact,名,https://api.wohuimandarin.com/nls/tts?text=%E6%9D%A1%E7%BA%A6,0.0
6,挑拨,tiao bo,tiǎo bō,tiao3 bo1,instigate; incite; foment,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8C%91%E6%8B%A8,0.0
6,挑衅,tiao xin,tiǎo xìn,tiao3 xin4,provoke; defiance,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8C%91%E8%A1%85,0.0
6,跳跃,tiao yue,tiào yuè,tiao4 yue4,jump; skip; hop,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B7%B3%E8%B7%83,0.0
6,停泊,ting bo,tíng bó,ting2 bo2,anchor; berth; mooring,动,https://api.wohuimandarin.com/nls/tts?text=%E5%81%9C%E6%B3%8A,0.0
6,停顿,ting dun,tíng dùn,ting2 dun4,stop; halt; pause,动,https://api.wohuimandarin.com/nls/tts?text=%E5%81%9C%E9%A1%BF,0.0
6,停滞,ting zhi,tíng zhì,ting2 zhi4,stagnate; bog down; be at a standstill,动,https://api.wohuimandarin.com/nls/tts?text=%E5%81%9C%E6%BB%9E,0.0
6,亭子,ting zi,tíng zi,ting2 zi5,pavilion; kiosk,名,https://api.wohuimandarin.com/nls/tts?text=%E4%BA%AD%E5%AD%90,0.0
6,挺拔,ting ba,tǐng bá,ting3 ba2,tall and straight,形,https://api.wohuimandarin.com/nls/tts?text=%E6%8C%BA%E6%8B%94,0.0
6,通货膨胀,tong huo peng zhang,tōng huò péng zhàng,tong1 huo4 peng2 zhang4,inflation; expansion of the currency,,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9A%E8%B4%A7%E8%86%A8%E8%83%80,0.0
6,通缉,tong ji,tōng jī,tong1 ji1,to order the arrest of somebody as criminal,动,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9A%E7%BC%89,0.0
6,通俗,tong su,tōng sú,tong1 su2,popular; common,形,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9A%E4%BF%97,0.0
6,通讯,tong xun,tōng xùn,tong1 xun4,news report,名,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9A%E8%AE%AF,0.0
6,通用,tong yong,tōng yòng,tong1 yong4,be in common use; be current,动,https://api.wohuimandarin.com/nls/tts?text=%E9%80%9A%E7%94%A8,0.0
6,铜,tong,tóng,tong2,copper,名,https://api.wohuimandarin.com/nls/tts?text=t%C3%B3ng,0.0
6,同胞,tong bao,tóng bāo,tong2 bao1,compatriot; sibling,名,https://api.wohuimandarin.com/nls/tts?text=%E5%90%8C%E8%83%9E,0.0
6,童话,tong hua,tóng huà,tong2 hua4,children's stories; fairy tales,名,https://api.wohuimandarin.com/nls/tts?text=%E7%AB%A5%E8%AF%9D,0.0
6,同志,tong zhi,tóng zhì,tong2 zhi4,comrade,名,https://api.wohuimandarin.com/nls/tts?text=%E5%90%8C%E5%BF%97,0.0
6,统筹兼顾,tong chou jian gu,tǒng chóu jiān gù,tong3 chou2 jian1 gu4,overall planning considering all factors,,https://api.wohuimandarin.com/nls/tts?text=%E7%BB%9F%E7%AD%B9%E5%85%BC%E9%A1%BE,0.0
6,统计,tong ji,tǒng jì,tong3 ji4,statistics; numerical statement,动,https://api.wohuimandarin.com/nls/tts?text=%E7%BB%9F%E8%AE%A1,0.0
6,统统,tong tong,tǒng tǒng,tong3 tong3,all; completely; entirely,副,https://api.wohuimandarin.com/nls/tts?text=%E7%BB%9F%E7%BB%9F,0.0
6,统治,tong zhi,tǒng zhì,tong3 zhi4,rule; dominate; govern,动,https://api.wohuimandarin.com/nls/tts?text=%E7%BB%9F%E6%B2%BB,0.0
6,投机,tou ji,tóu jī,tou2 ji1,speculate; be opportunistic,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%95%E6%9C%BA,0.0
6,投票,tou piao,tóu piào,tou2 piao4,vote,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%95%E7%A5%A8,0.0
6,投诉,tou su,tóu sù,tou2 su4,complaint,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%95%E8%AF%89,0.0
6,投降,tou xiang,tóu xiáng,tou2 xiang2,surrender; capitulate,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%95%E9%99%8D,0.0
6,投掷,tou zhi,tóu zhì,tou2 zhi4,throw; hurl; cast,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%95%E6%8E%B7,0.0
